segment,delta0,theta0,alpha0,beta0,gamma0,TBR0,delta1,theta1,alpha1,beta1,gamma1,TBR1,delta2,theta2,alpha2,beta2,gamma2,TBR2,delta3,theta3,alpha3,beta3,gamma3,TBR3,Mean_TBR,label,file
94,0.014766490525190832,0.08540378760072068,0.2764516833421365,0.08622929358145652,0.4160042516720091,0.10210962877094999,0.21756726167440463,0.22288485668419736,0.5094727402056634,0.22978247208347827,0.5501108374744048,0.20433582456168034,0.05158310224658989,0.1993993160706289,0.4852785045118641,0.11064742288432197,0.4911320033455581,0.35445917295162294,0.008126695127709653,0.018308339606054314,0.05128249457469573,0.0489896431119735,0.5552306199875455,0.025594330471280773,0.09651582449452818,NumStroop,NumStroop.csv
95,0.09369869953770453,0.04693538812925274,0.6897755701704258,0.12355656505339659,0.33436306930717363,0.04163020397736736,0.21687042224100542,0.12852457379416965,0.5705979833894818,0.3846466861959875,0.23264406840576712,0.07164003374390106,0.03913097595734823,0.055723770399035547,0.3662878970258745,0.13436285473013446,0.17870445799485585,0.09019359954979246,0.018225808038313956,0.005109997947792487,0.04008146060764176,0.09788104976379672,0.5575439085817273,0.003431397789737004,0.017706878899170553,NumStroop,NumStroop.csv
96,0.010372650061981905,0.013581268566857572,0.14605674561171317,0.10515957834862676,0.46140820438916563,0.013949791425811615,0.1095063930531974,0.27048924912845196,0.2407908627879366,0.4225128584926028,0.11226059634849377,0.14542099058560662,0.055798303580557033,0.15195892340051992,0.19290060089314415,0.19204281483961394,0.14102277499203925,0.1824284086752796,0.005210430537432854,0.0024911525862223926,0.02418426049644295,0.0666147921637034,0.6394116488102443,0.002683694925468087,0.030821939291640406,NumStroop,NumStroop.csv
97,0.013699219873208435,0.08143504172509905,0.19389200118450128,0.049082203599864455,0.7266660869626111,0.14539606116945447,0.03448753479804461,0.21053818817329079,0.2068575308476746,0.19573818322086037,0.23441214679043693,0.21877408489731517,0.012646718302314744,0.12501774658206785,0.2614595126548174,0.10488241244593513,0.23165026917013648,0.23239073714535446,0.005634327900674545,0.021412286381238044,0.029709247930047852,0.02823291520855518,0.8140270683799311,0.04702247019077902,0.11160565984800734,NumStroop,NumStroop.csv
98,0.017057928160240377,0.029319668863967967,0.10329548703977437,0.15364823007150957,0.4971555983880326,0.020822394325512403,0.10116835464949801,0.10899898698089994,0.14981895611477855,0.13617654783314104,0.3663879090212051,0.15284896822243743,0.023147223492195515,0.04183863955982836,0.06792823443890925,0.23865827944663792,0.2125810687830046,0.043860771675830586,0.012824445284906305,0.0104627926819773,0.018422200347575697,0.09423698421584017,0.6038039556901273,0.007739819870809101,0.021371351929905122,NumStroop,NumStroop.csv
99,0.024740626455486345,0.015007088978931778,0.17289056335445338,0.18666808268283183,0.3831586352851138,0.007830738235582481,0.0612318186991425,0.0880470562248477,0.35877508344048936,0.21938782492786083,0.2911875971051017,0.0858159010603265,0.017776854218484885,0.13995977317778568,0.36346852472489805,0.12507055177868068,0.2627649514745979,0.23061168223547687,0.011943861991987405,0.006238534079759348,0.022253746539849215,0.10174581315704516,0.4939171405715455,0.004074670596360113,0.0290325680046868,NumStroop,NumStroop.csv
100,0.023699925524695624,0.03787741103110892,0.059359728738151304,0.08694790616879053,0.3523657369772745,0.045475017084976165,0.01996644604193413,0.042948209608765234,0.38326291709311305,0.19034796827728298,0.24740969520439365,0.050880757022469705,0.009338391533462517,0.08403887598502943,0.3798758683551752,0.10416120270815041,0.27480493488204016,0.15890535616440846,0.00540458655116451,0.009773879592622416,0.010247134957513998,0.05096469091547909,0.4720491792430101,0.013404881552393862,0.03247920959936401,NumStroop,NumStroop.csv
101,0.0785868859633181,0.09775383804751434,0.19322629968508093,0.08071204484031187,0.3665718130843044,0.12280067934692233,0.09352653529379694,0.01259332396422777,0.08705694529696874,0.2881745819712721,0.579556327684493,0.007449777044745344,0.050157628362414865,0.03741158833046904,0.19046602848812527,0.23915639812406386,0.4982540801625776,0.03938650188864582,0.03684851713196603,0.05618674222672292,0.15987049394472122,0.05727410646943186,0.4491905089235296,0.06769159264313138,0.07607319097525504,NumStroop,NumStroop.csv
102,0.08999346821229279,0.20311456602612563,0.2136326338724154,0.1689150080929704,0.14777759331189178,0.1391992195844133,0.15369638844547848,0.09906232326428091,0.25540637714130104,0.23074065616202485,0.4206072722386113,0.09182465503514675,0.10594080228689644,0.12257044018092385,0.09577289133875333,0.133293878744747,0.23215975167687136,0.19379307059789286,0.07525900583885803,0.1777637107938553,0.239459548545668,0.1515504355825171,0.10088974590624615,0.08777211293088719,0.12492213836133258,NumStroop,NumStroop.csv
103,0.08810656157100044,0.3998157424211156,0.2010002687002773,0.0811723686643503,0.28139544221125184,0.49653785511856385,0.06939370813354678,0.43679777313093693,0.26899637688796246,0.24638734301105106,0.17770599842614732,0.3775807267416603,0.00792402948844418,0.10786879078334079,0.2421797625920521,0.24178099659397934,0.20470408053233413,0.10838501895792688,0.11110620438145943,0.15655531879444515,0.05937565441714294,0.04138109748431046,0.3416511819357349,0.24721912516760408,0.3623419334187517,NumStroop,NumStroop.csv
104,0.06783856232379137,0.2372790327822833,0.058551270629144794,0.07949585755657537,0.3822453137752406,0.2997417178281313,0.04553864068599294,0.45005805547262334,0.2901912594873639,0.3967388441917723,0.42709095550579335,0.26233235568059377,0.04359462332526838,0.29805355506987946,0.34907413163980333,0.24297777319188935,0.3064644317592717,0.2944346839062293,0.07939908343410669,0.09689399057316003,0.03449301989184355,0.07146010218828962,0.5129258851629931,0.09588538487743825,0.19895259541528504,NumStroop,NumStroop.csv
105,0.07125428968445514,0.08815825242538802,0.035591929825675335,0.047922827889954306,0.35863837789432224,0.15951650541494644,0.056439406911605206,0.32955071346005416,0.1401311672063626,0.2610242180865471,0.2883428350971405,0.27234962214486125,0.0233238088615515,0.12395371305463986,0.16140137089180345,0.11246957614847486,0.13806711202871824,0.22011587742431318,0.08540959903937004,0.022320295734608458,0.0295162508434446,0.025767082856173375,0.36540261824670844,0.052462731080634636,0.1243705892695026,NumStroop,NumStroop.csv
106,0.03450831731249883,0.21823438579730833,0.39531531358048433,0.06001556682287944,0.2716892771511915,0.3365066455725353,0.1291742929113099,0.08474102932016442,0.11062363263265437,0.15696036916725895,0.4547490185470394,0.1098824667670272,0.05211346063338082,0.07831164043220692,0.31538168847204945,0.15517505641227342,0.2922210712062683,0.1124271160914343,0.07484492700671815,0.24752680373735644,0.36602788795856295,0.0673001928115442,0.3038472103225378,0.25832915133809875,0.30509938070787557,NumStroop,NumStroop.csv
107,0.09046173949736928,0.09431529877986605,0.0912245215199958,0.07659851611918901,0.27999239307069274,0.12327965351579902,0.40061940275928376,0.04770871508473436,0.3352812744724304,0.04033462668588028,0.11862798904814588,0.1466854338892628,0.26464438891602104,0.191892596979038,0.33950480907008945,0.10449054112073439,0.10197097531035136,0.3543346580131027,0.06086947345135567,0.030881451328981572,0.029546398564661625,0.045975328963300116,0.44376873555545987,0.045215024785101234,0.11071392155945768,NumStroop,NumStroop.csv
108,0.017289612632827148,0.09816468764266405,0.24660710639529124,0.10402902649051789,0.4281401476479203,0.1010330384825647,0.04083032221567946,0.2169564453002131,0.19264711466911663,0.1820187781543152,0.33399114626617976,0.23765746901442839,0.04589866097724899,0.17764945234742496,0.24413118739027007,0.08346751655478257,0.20325753655090784,0.37756553399169396,0.05534867075553135,0.036514109964306755,0.04758093595177907,0.05281125861601531,0.4813383744433111,0.04734403074517992,0.12150506165104859,NumStroop,NumStroop.csv
109,0.10565238456905389,0.19731558280213815,0.5213965137275773,0.10592590241456722,0.2621019098590603,0.20003119159982952,0.2874408743416982,0.18873291050725471,0.38727200200043665,0.09421255930595199,0.16959342073926714,0.31521123321928546,0.12162326064797925,0.10771599496548968,0.1429267159500465,0.03633815584628529,0.13775950207180554,0.34849328987284,0.07513095688170737,0.08764600883036668,0.1676403458490871,0.05841860199216506,0.34850932684015373,0.10364017003533114,0.1967502310932921,NumStroop,NumStroop.csv
110,0.029014563455078263,0.06686409746605793,0.15779343605779034,0.042585128589151686,0.3924975247837656,0.13118303235392062,0.07649863931518093,0.5148056242641448,0.3051544016407761,0.14407510893332975,0.33563161419161486,0.6442099690737353,0.027217478959969812,0.2339416088246929,0.11685168791930631,0.0640839261359278,0.23777643441463736,0.5736858013703515,0.013437418696109597,0.010282026428946368,0.026921730071777658,0.019927050601147113,0.42712572214821537,0.03041615283093356,0.18598717638950324,NumStroop,NumStroop.csv
111,0.15783542244080884,0.05613371162477843,0.45989780291822174,0.09989565288450795,0.39825572493741146,0.05982930553928266,0.13857165845657926,0.20599618893300903,0.7998738664955467,0.25332770625705425,0.36728857278215793,0.1744899916730529,0.04878829088424185,0.10673658557445398,0.3410800621497677,0.11088483287614515,0.2326674130376341,0.19213276192276213,0.10119532566499245,0.03860345645290326,0.04998059616492408,0.04906530587565128,0.42856440209931274,0.05331824405036762,0.08840171687146496,NumStroop,NumStroop.csv
112,0.03687738823588904,0.09026846287672681,0.2505145185840894,0.13065552895740293,0.2891980556636394,0.07673263204217041,0.2497590510136824,0.2842586049501318,0.04326311741041175,0.19938799535109572,0.353809260018182,0.2893290764836669,0.04866398564944584,0.09304239446750008,0.09804684175596216,0.13239261804046196,0.16845385526569062,0.14897065945977522,0.016799080937310945,0.03184178985944934,0.033014791743535506,0.06376323074926873,0.3106836961472634,0.03494738172289937,0.08540932114962506,NumStroop,NumStroop.csv
113,0.033204513935490995,0.1343963147951319,0.0628804480874199,0.0699133307883835,0.35173659101462557,0.18710633349989947,0.11419808891216855,0.20074700733714904,0.47579690871536245,0.24744822748112097,0.4611380988444189,0.17342518713669966,0.0282727689196053,0.185755742714547,0.27977988325124237,0.10654476049135714,0.371087732797712,0.3388884345465898,0.040227545768681726,0.045184072785817125,0.012356584919240216,0.04024180383596995,0.39019352485174735,0.07360993723448539,0.15006682079316352,NumStroop,NumStroop.csv
114,0.03158282041935842,0.07675373987689631,0.17661555227922207,0.10638896096942167,0.34419248875988206,0.07757972000548045,0.19402424850039196,0.31698720121299195,0.41646358784549825,0.19211578747992283,0.3619658125515764,0.3307573230322085,0.03908741438861105,0.22290110501308447,0.13463446080438876,0.10202337675551507,0.18109385891806168,0.4169729428236501,0.016222044407446873,0.07771317787065976,0.0544158553795486,0.043599131269941,0.30488490638005733,0.11793539586909059,0.19232602886746852,NumStroop,NumStroop.csv
115,0.009680436461813682,0.04686692354339895,0.07950200324487365,0.1301273747483406,0.3380983077662192,0.03966888530002443,0.20877572296191788,0.15891816204068374,0.06284788440384717,0.17896610604336097,0.551913067146134,0.17839559641248567,0.021091056263393696,0.05251389735348812,0.09463943341546442,0.12465361220973903,0.2666570514208261,0.08992420838342283,0.007211384316860833,0.00996250531634997,0.009446839173383462,0.06573196279404213,0.36248272233091894,0.010690604303630835,0.03642036367111957,NumStroop,NumStroop.csv
116,0.01718989406775383,0.06335702706188882,0.29275410042037137,0.14693201955039126,0.4076042720966081,0.04828877598336938,0.11934787336880494,0.19159799330646493,0.3520027361962851,0.2906921166000337,0.6144962422873513,0.14401033458355955,0.028591981258340886,0.05723834390908202,0.2712611156835371,0.12907113946190682,0.2980485657590631,0.09519707016668451,0.0429760683000891,0.027810665409709067,0.05158985318165798,0.06141287848323608,0.4428298860806759,0.03159756265075896,0.05246395570569223,NumStroop,NumStroop.csv
117,0.03231664252088873,0.08076593102451597,0.14590540698397014,0.07717875776164117,0.3520726198991046,0.1051726415999269,0.05614908871963148,0.110602911000559,0.2547776899944643,0.2898594433202617,0.2707304585357742,0.0823518942819449,0.04077534376588794,0.0991690221863667,0.24788725125660432,0.17415042323172814,0.1935654745418272,0.12956220290375658,0.007178752364466981,0.02357389347106029,0.013608923023812398,0.040796927001924915,0.3647193034466464,0.03837664286066531,0.06699168624319246,NumStroop,NumStroop.csv
118,0.02733726773481926,0.060473809185006534,0.062035088445554123,0.059086510875222806,0.5943916584433335,0.09612008737966293,0.10994768054204387,0.47061569328730724,0.2779688242364242,0.22480608120645226,0.28168661658558375,0.435764624116855,0.016092121151395036,0.2700431371293062,0.17778524999780396,0.1472218992051876,0.33851101466748146,0.39249419820028186,0.006155731693373563,0.026164808611588514,0.011410361042907387,0.030079000669686554,0.6944605731021932,0.05437703657037565,0.1522852801264582,NumStroop,NumStroop.csv
119,0.03384648520024758,0.05013656487100995,0.15369930921596503,0.09368506281124764,0.5924872753861833,0.05639261986408871,0.0774920200705439,0.059567616353617694,0.1434160597540499,0.1100500168524611,0.47867410088100815,0.10510098332828177,0.006465999895569194,0.01842555808995413,0.2749734893862362,0.1720471366117589,0.33126656612174527,0.027206929474833344,0.019798705961897162,0.025995277180242804,0.03372796424298585,0.060050128356247415,0.6828818254121414,0.03015302104077773,0.04033125476642326,NumStroop,NumStroop.csv
120,0.017099050645047312,0.1239543161207966,0.23793408542698546,0.08603803784961393,0.6550708879638135,0.14804784780734107,0.032012011113287366,0.03923527189076974,0.5387726762616376,0.09924016561484258,0.44857888927794554,0.08184222291852015,0.02624743210934115,0.06062310725588635,0.5880120528047375,0.06769218877144417,0.5202519469100028,0.15069186065890164,0.020444068330631636,0.07707236118711136,0.03474194138961415,0.037728085202648254,0.6344807839731775,0.13165937600537705,0.1578732974792985,NumStroop,NumStroop.csv
121,0.035575284234486054,0.05068596451875121,0.10367696384469187,0.0446786576481949,0.6978094090917295,0.09752703336548531,0.10858485255752762,0.15461724993065845,0.17815403755373238,0.0,0.26495632020798326,0.5400630268551558,0.028148840779569285,0.10640596283411911,0.21152422323588713,0.01133704017991842,0.2951659785442431,0.468995786306303,0.011907276178852453,0.01868928579472377,0.01302695189209826,0.034703760520972696,0.7202782349712367,0.035009415169493276,0.15774966080587244,NumStroop,NumStroop.csv
122,0.008694622403592598,0.07322799905846564,0.14085212552120768,0.14561265770628393,0.44517145674304825,0.05642895675974124,0.05290717003514647,0.06085993745679602,0.17110880920058896,0.10392801157853254,0.17534270601233032,0.1110333459346935,0.009026430942586334,0.07010410088085364,0.208685243259261,0.17335952158560575,0.12759144876532325,0.09294578403667812,0.0023573863066876028,0.010118975693152961,0.013806396886677771,0.07646023949292065,0.5343094799331611,0.009320976681664948,0.031022044248007648,NumStroop,NumStroop.csv
